state,region,keyword,volume,Apr-19,Aug-19,Dec-19,Feb-20,Jan-20,Jul-19,Jun-19,Mar-20,May-19,Nov-19,Oct-19,Sep-19
Georgia,South,passionfruit,6600,5400,8100,4400,5400,6600,8100,8100,5400,6600,5400,5400,6600
Georgia,South,peaches,12100,12100,14800,12100,12100,12100,12100,12100,14800,14800,12100,12100,14800
Georgia,South,pears,3600,3600,3600,2900,2900,3600,2900,2400,3600,2900,3600,3600,3600
Georgia,South,pineapples,12100,14800,14800,9900,9900,12100,14800,14800,12100,18100,9900,12100,12100
Georgia,South,plums,3600,3600,4400,2400,2900,2900,3600,3600,2900,3600,2400,3600,4400
Georgia,South,pomegranates,8100,6600,5400,9900,8100,8100,5400,5400,6600,6600,12100,8100,8100
Georgia,South,raspberries,3600,4400,3600,3600,3600,4400,3600,4400,4400,4400,2900,3600,3600
Georgia,South,strawberries,9900,14800,9900,8100,12100,12100,9900,9900,14800,14800,8100,9900,9900
Georgia,South,tomatoes,8100,8100,6600,5400,8100,8100,8100,8100,9900,8100,6600,6600,6600
Georgia,South,watermelons,9900,8100,12100,5400,6600,6600,14800,14800,9900,12100,5400,6600,8100
Hawaii,West,acerolas,10,10,10,10,10,10,10,10,10,10,10,10,10
Hawaii,West,apples,27100,18100,40500,33100,18100,22200,22200,22200,22200,18100,33100,22200,60500
Hawaii,West,apricots,390,390,390,260,260,390,390,480,390,320,320,320,390
Hawaii,West,avocados,1900,1900,2400,1600,1900,1900,1900,1600,1900,1900,1900,2400,1900
Hawaii,West,bananas,2400,2900,2900,2400,2900,2900,2400,2400,3600,2400,2400,2400,2400
Hawaii,West,blackberries,1300,1900,1600,880,880,880,1900,1000,880,1900,880,1300,1300
Hawaii,West,blueberries,880,880,1000,720,880,720,880,880,1000,880,720,720,720
Hawaii,West,cantaloupes,590,590,720,480,480,480,720,720,590,480,480,590,720
Hawaii,West,cherries,590,590,880,480,590,590,880,720,720,590,480,590,590
Hawaii,West,coconuts,2400,2400,2900,2900,2400,2400,2900,2400,2400,2400,2400,2400,2400
Hawaii,West,figs,2900,1600,2900,3600,2900,2900,2900,2400,2900,2400,3600,2900,2900
Hawaii,West,grapefruits,590,590,590,590,590,880,590,590,590,590,590,590,590
Hawaii,West,grapes,590,590,590,590,480,590,480,480,590,480,590,720,720
Hawaii,West,guava,2400,2400,3600,2400,2400,2400,2900,2900,1600,2400,2400,2900,2900
Hawaii,West,kiwifruit,170,140,170,140,140,170,210,210,140,170,170,140,170
Hawaii,West,lemons,1300,1300,1300,1300,1300,1600,1000,1000,1600,1000,1300,1300,1300
Hawaii,West,limes,480,480,480,390,390,480,390,390,480,480,480,480,390
Hawaii,West,mangos,2400,1900,2900,1600,1900,1900,3600,2900,1900,2400,1600,1900,1900
Hawaii,West,olives,480,480,480,480,590,480,390,590,590,320,480,480,480
Hawaii,West,oranges,1600,1300,1600,1600,1900,1600,1300,1600,2400,1300,1600,1900,1600
Hawaii,West,passionfruit,2400,1600,2900,2400,2400,2900,2900,2400,1600,1900,2400,2400,2400
Hawaii,West,peaches,1000,880,1000,1000,880,1000,880,1000,1300,880,880,1000,1000
Hawaii,West,pears,480,480,480,590,590,590,480,390,590,480,480,590,590
Hawaii,West,pineapples,5400,5400,5400,5400,4400,4400,6600,6600,4400,6600,4400,4400,5400
Hawaii,West,plums,390,390,590,320,320,320,590,390,390,320,390,480,590
Hawaii,West,pomegranates,880,720,880,1600,880,1000,880,720,720,720,1300,1000,880
Hawaii,West,raspberries,480,590,480,390,480,480,590,720,480,590,480,480,480
Hawaii,West,strawberries,1600,1900,1600,1300,1600,1600,1600,1600,1900,1600,1300,1600,1600
Hawaii,West,tomatoes,1000,1000,1000,880,1000,1000,1000,880,1600,1000,1000,1000,1000
Hawaii,West,watermelons,1000,1000,1300,720,880,880,1600,1600,1300,1300,880,1300,1300
Iowa,Midwest,acerolas,10,10,10,10,0,10,10,10,10,10,10,10,10
Iowa,Midwest,apples,40500,22200,90500,49500,27100,27100,22200,27100,27100,22200,49500,33100,110000
Iowa,Midwest,apricots,720,590,720,590,720,720,720,720,720,720,590,590,590
Iowa,Midwest,avocados,2900,3600,2400,2400,3600,3600,2900,2900,2900,3600,2400,2900,2400
Iowa,Midwest,bananas,3600,4400,3600,3600,4400,4400,2900,3600,5400,3600,3600,4400,3600
Iowa,Midwest,blackberries,2400,2900,2400,1900,1900,1900,2900,2900,1600,2900,1900,2900,2900
Iowa,Midwest,blueberries,1300,1600,1300,1000,1600,1600,1600,1600,1900,1600,1000,1000,1300
Iowa,Midwest,cantaloupes,1000,1000,1600,590,880,720,1600,1300,880,1000,590,720,1300
Iowa,Midwest,cherries,1000,880,880,1000,1000,1000,1300,1000,1000,1000,880,1000,720
Iowa,Midwest,coconuts,1000,1000,880,1000,1000,1000,1600,880,1000,1000,1000,880,880
Iowa,Midwest,figs,1900,1600,1900,2400,1900,1900,1600,1600,1900,1900,2400,1900,1900
Iowa,Midwest,grapefruits,880,880,720,880,1000,1000,720,720,1000,720,720,720,720
Iowa,Midwest,grapes,1000,1000,880,880,1300,1000,1000,880,1300,1000,1000,1300,1300
Iowa,Midwest,guava,1000,1300,1000,1000,1000,1000,1000,1000,1600,1000,1000,1000,880
Iowa,Midwest,kiwifruit,210,320,210,210,210,210,260,320,210,320,210,170,140
Iowa,Midwest,lemons,1600,1600,1000,1300,1600,1600,1600,1600,2400,1900,1300,1300,1300
Iowa,Midwest,limes,720,720,720,590,720,720,720,720,880,720,720,720,590
Iowa,Midwest,mangos,2400,2400,2400,1900,2900,2400,2400,2400,2400,2400,1900,2400,1900
Iowa,Midwest,olives,590,720,480,720,720,720,480,480,720,590,720,590,590
Iowa,Midwest,oranges,2900,2900,2400,2900,2900,3600,2400,1900,3600,2400,2900,2900,2400
Iowa,Midwest,passionfruit,1000,1000,880,880,1300,1000,1000,1000,1000,880,880,1000,880
Iowa,Midwest,peaches,2400,1900,2400,2400,2400,2900,1900,1600,2900,1600,1900,2400,2400
Iowa,Midwest,pears,720,880,590,720,720,880,480,590,1000,720,880,880,880
Iowa,Midwest,pineapples,3600,4400,2900,2900,2900,3600,3600,3600,3600,4400,2900,2900,2900
Iowa,Midwest,plums,720,720,1000,590,720,590,720,720,720,720,880,880,1000
Iowa,Midwest,pomegranates,1600,1300,1300,2400,1600,1900,880,1000,1300,1000,2900,1900,1300
Iowa,Midwest,raspberries,880,1000,880,880,1000,880,1000,1300,1000,1000,880,880,880
Iowa,Midwest,strawberries,2400,2900,2400,1900,2900,2900,2400,3600,3600,2900,1900,1900,1900
Iowa,Midwest,tomatoes,1600,1900,1900,1300,1600,1600,1900,1600,1900,1900,1600,1600,1900
Iowa,Midwest,watermelons,1900,1900,2400,1300,1600,1300,3600,2900,2400,2400,1300,1600,1900
Idaho,West,acerolas,10,0,10,10,10,10,10,10,10,10,0,10,10
Idaho,West,apples,27100,14800,60500,22200,14800,18100,14800,14800,18100,14800,22200,18100,74000
Idaho,West,apricots,480,390,720,260,320,320,1000,480,320,390,260,260,480
Idaho,West,avocados,1600,2400,1300,1600,1900,1900,1600,1600,1600,1900,1600,1600,1600
Idaho,West,bananas,2400,2400,1900,2400,2400,2400,1900,1900,2900,2400,2400,1900,1900
Idaho,West,blackberries,1300,1600,1600,880,1000,1000,1600,1300,880,1600,1000,1300,1600
Idaho,West,blueberries,880,880,880,590,880,720,1000,880,880,1000,480,590,720
Idaho,West,cantaloupes,480,590,720,320,390,390,720,590,480,590,320,390,590
Idaho,West,cherries,720,480,590,590,590,590,1000,1000,720,720,590,590,590
Idaho,West,coconuts,590,720,590,590,590,720,880,480,720,590,590,590,590
Idaho,West,figs,1300,1000,1000,1300,1300,1300,1000,1000,1300,1000,1300,1300,1300
Idaho,West,grapefruits,480,480,390,480,480,590,390,390,590,480,480,320,390
Idaho,West,grapes,590,590,720,390,590,590,590,590,720,590,480,590,720
Idaho,West,guava,590,720,590,590,590,590,590,480,590,590,590,480,480
Idaho,West,kiwifruit,140,170,110,110,140,140,140,170,140,210,90,140,90
Idaho,West,lemons,1000,1000,880,880,1000,880,1000,880,1300,1000,720,720,880
Idaho,West,limes,480,480,480,320,480,390,720,590,480,590,320,390,480
Idaho,West,mangos,1000,1000,1000,880,1000,1300,1000,1000,1300,1300,1000,1000,1000
Idaho,West,olives,390,720,320,390,480,390,320,320,480,480,480,320,320
Idaho,West,oranges,1600,1600,1300,1600,1600,1900,1000,1300,1900,1600,1600,1600,1600
Idaho,West,passionfruit,720,720,880,720,880,880,880,880,720,720,720,720,720
Idaho,West,peaches,1000,880,1300,880,880,1000,1000,880,1300,880,880,1000,1300
Idaho,West,pears,480,480,390,480,480,480,320,320,480,390,480,480,590
Idaho,West,pineapples,1900,2400,1900,1900,1900,1900,1900,2400,1900,2400,1600,1600,1900
Idaho,West,plums,390,390,590,260,260,320,480,320,320,390,320,480,720
Idaho,West,pomegranates,880,720,590,1300,880,880,590,590,720,720,1600,1000,590
Idaho,West,raspberries,720,720,880,590,720,720,1300,880,720,880,480,590,720
Idaho,West,strawberries,1300,1600,1000,1000,1600,1300,1300,1600,1600,1900,1000,1000,1300
Idaho,West,tomatoes,1000,1000,1300,880,1300,1000,1000,1000,1300,1300,880,1000,1300
Idaho,West,watermelons,1000,1000,1300,590,880,720,1600,1600,1300,1300,590,720,1000
Illinois,Midwest,acerolas,30,40,30,40,30,30,40,50,40,30,10,30,30
Illinois,Midwest,apples,301000,165000,450000,301000,165000,201000,165000,201000,201000,165000,301000,246000,673000
Illinois,Midwest,apricots,4400,3600,4400,3600,3600,4400,5400,5400,4400,4400,3600,3600,4400
Illinois,Midwest,avocados,18100,22200,14800,14800,18100,18100,18100,18100,22200,18100,14800,14800,14800
Illinois,Midwest,bananas,22200,22200,22200,22200,22200,27100,18100,22200,40500,22200,18100,22200,22200
Illinois,Midwest,blackberries,14800,14800,14800,9900,12100,12100,14800,14800,12100,14800,12100,14800,14800
Illinois,Midwest,blueberries,8100,8100,9900,6600,9900,9900,12100,9900,12100,9900,6600,6600,8100
Illinois,Midwest,cantaloupes,6600,6600,8100,4400,6600,5400,8100,6600,6600,6600,3600,4400,5400
Illinois,Midwest,cherries,6600,5400,6600,6600,5400,6600,9900,8100,6600,6600,5400,5400,5400
Illinois,Midwest,coconuts,6600,5400,6600,5400,5400,5400,12100,5400,6600,5400,5400,5400,5400
Illinois,Midwest,figs,9900,9900,12100,12100,9900,12100,9900,9900,12100,9900,12100,12100,12100
Illinois,Midwest,grapefruits,5400,5400,5400,5400,5400,6600,5400,4400,6600,5400,4400,4400,4400
Illinois,Midwest,grapes,6600,5400,5400,5400,6600,6600,5400,5400,8100,5400,5400,6600,6600
Illinois,Midwest,guava,6600,8100,6600,6600,8100,8100,8100,6600,6600,6600,6600,5400,5400
Illinois,Midwest,kiwifruit,1000,1300,1000,880,1000,1300,1300,1600,1300,1600,880,880,880
Illinois,Midwest,lemons,9900,9900,9900,8100,9900,9900,9900,12100,14800,12100,8100,8100,9900
Illinois,Midwest,limes,6600,5400,6600,5400,6600,6600,8100,8100,8100,6600,5400,5400,6600
Illinois,Midwest,mangos,18100,18100,18100,18100,22200,22200,18100,18100,22200,22200,18100,22200,18100
Illinois,Midwest,olives,4400,3600,3600,4400,4400,4400,3600,3600,5400,3600,4400,4400,3600
Illinois,Midwest,oranges,18100,18100,18100,18100,18100,18100,14800,14800,27100,14800,18100,18100,18100
Illinois,Midwest,passionfruit,8100,8100,9900,8100,9900,8100,9900,9900,8100,9900,8100,8100,8100
Illinois,Midwest,peaches,18100,22200,18100,14800,22200,22200,18100,14800,22200,18100,12100,14800,18100
Illinois,Midwest,pears,4400,4400,3600,4400,4400,4400,2900,3600,6600,4400,4400,4400,4400
Illinois,Midwest,pineapples,18100,22200,18100,14800,14800,14800,18100,22200,18100,22200,14800,14800,14800
Illinois,Midwest,plums,4400,4400,6600,3600,3600,3600,5400,4400,4400,4400,3600,4400,6600
Illinois,Midwest,pomegranates,9900,6600,6600,12100,9900,9900,6600,6600,8100,8100,14800,9900,8100
Illinois,Midwest,raspberries,5400,6600,5400,4400,5400,5400,6600,6600,6600,6600,4400,4400,5400
Illinois,Midwest,strawberries,14800,14800,12100,9900,18100,14800,14800,18100,22200,18100,9900,12100,12100
Illinois,Midwest,tomatoes,9900,9900,9900,8100,9900,9900,9900,9900,14800,9900,8100,8100,9900
Illinois,Midwest,watermelons,12100,9900,14800,6600,8100,8100,18100,18100,14800,14800,6600,8100,9900
Indiana,Midwest,acerolas,10,10,10,10,10,10,10,10,10,10,10,10,10
Indiana,Midwest,apples,110000,49500,246000,110000,60500,60500,60500,60500,60500,49500,90500,74000,301000
Indiana,Midwest,apricots,1600,1300,1600,1300,1600,1600,1600,1600,1600,1300,1300,1300,1600
Indiana,Midwest,avocados,6600,8100,6600,5400,8100,8100,6600,6600,6600,8100,5400,6600,5400
Indiana,Midwest,bananas,9900,9900,9900,8100,9900,9900,8100,8100,12100,9900,8100,8100,8100
Indiana,Midwest,blackberries,4400,5400,4400,2900,3600,3600,4400,5400,3600,4400,3600,5400,4400
Indiana,Midwest,blueberries,3600,3600,4400,2400,3600,3600,4400,4400,4400,3600,2400,2400,2900
Indiana,Midwest,cantaloupes,2400,2400,3600,1300,1900,1900,3600,2900,2400,2400,1300,1600,2400
Indiana,Midwest,cherries,2400,2400,2400,2400,2400,2400,2900,2400,2900,2400,1900,2400,1900
Indiana,Midwest,coconuts,2400,2400,2900,2900,2400,2400,4400,1900,2900,2400,2400,2400,2400
Indiana,Midwest,figs,3600,2900,3600,3600,3600,3600,2900,2900,3600,2900,3600,3600,3600
Indiana,Midwest,grapefruits,1900,1900,1900,1900,2400,2900,1600,1600,2400,1900,1600,1600,1600
Indiana,Midwest,grapes,2400,2900,2400,1900,2900,2900,2400,2400,2900,2400,2400,2900,2900
Indiana,Midwest,guava,2400,2900,2400,1900,2400,2400,2400,2400,2900,2400,2400,1900,1900
Indiana,Midwest,kiwifruit,480,590,390,390,480,590,590,720,590,720,480,320,390
Indiana,Midwest,lemons,3600,4400,3600,2900,3600,3600,3600,4400,5400,4400,2900,2900,3600
Indiana,Midwest,limes,1900,1900,1900,1600,1900,1900,1900,1900,2400,1900,1600,1900,1900
Indiana,Midwest,mangos,5400,5400,5400,4400,6600,6600,5400,5400,6600,5400,5400,5400,5400
Indiana,Midwest,olives,1300,1300,1300,1600,1600,1600,1000,1000,1900,1300,1600,1300,1300
Indiana,Midwest,oranges,8100,6600,6600,6600,8100,8100,6600,5400,9900,6600,6600,8100,6600
Indiana,Midwest,passionfruit,2400,2400,2400,1900,2900,2400,2400,2900,2400,2400,1900,1900,2400
Indiana,Midwest,peaches,5400,5400,5400,4400,5400,5400,4400,4400,6600,4400,4400,4400,5400
Indiana,Midwest,pears,1600,1900,1600,1600,1900,1900,1000,1300,2400,1600,1900,1900,1900
Indiana,Midwest,pineapples,8100,9900,8100,6600,6600,6600,8100,8100,6600,9900,6600,6600,6600
Indiana,Midwest,plums,1600,1600,2400,1600,1600,1600,1900,1600,1600,1600,1600,1900,2400
Indiana,Midwest,pomegranates,3600,2900,2400,5400,4400,4400,2400,2900,2900,2900,6600,3600,2900
Indiana,Midwest,raspberries,1900,1900,1900,1600,2400,1900,2400,2400,2400,2400,1600,1600,1600
Indiana,Midwest,strawberries,6600,6600,5400,4400,6600,6600,5400,8100,6600,8100,4400,4400,5400
Indiana,Midwest,tomatoes,3600,4400,4400,2900,3600,3600,3600,3600,4400,4400,2900,3600,4400
Indiana,Midwest,watermelons,4400,4400,6600,2400,3600,3600,6600,6600,5400,5400,2900,3600,4400
Kansas,Midwest,acerolas,10,10,10,10,10,10,10,10,10,10,10,10,10
Kansas,Midwest,apples,40500,22200,90500,40500,27100,27100,22200,27100,27100,22200,40500,33100,110000
Kansas,Midwest,apricots,720,720,880,590,590,720,1000,1000,720,720,720,720,720
Kansas,Midwest,avocados,2900,3600,2900,2400,2900,3600,2900,2900,2900,2900,2900,2900,2400
Kansas,Midwest,bananas,3600,4400,3600,3600,4400,4400,2900,2900,5400,4400,3600,3600,3600
Kansas,Midwest,blackberries,1900,2400,1900,1300,1600,1600,2400,2900,1600,2400,1600,1900,1900
Kansas,Midwest,blueberries,1300,1600,1300,1000,1300,1300,1600,1600,1900,1600,1000,1000,1000
Kansas,Midwest,cantaloupes,1000,1000,1600,590,880,720,1600,1300,1000,1000,590,720,1000
Kansas,Midwest,cherries,1000,1000,1000,1000,1000,1000,1600,1300,1300,1000,1000,1000,880
Kansas,Midwest,coconuts,1000,880,1000,880,880,880,1900,880,1000,1000,880,880,880
Kansas,Midwest,figs,2400,1900,2400,2400,2400,2400,1900,1900,2400,1900,2900,2400,2400
Kansas,Midwest,grapefruits,880,880,720,880,880,1000,720,720,880,880,720,720,590
Kansas,Midwest,grapes,1000,1300,1000,880,1000,1000,880,880,1000,1000,1000,1300,1000
Kansas,Midwest,guava,1000,1300,1000,880,1000,1000,1000,1000,1000,1000,1000,880,880
Kansas,Midwest,kiwifruit,210,320,170,170,210,210,260,320,210,320,170,170,170
Kansas,Midwest,lemons,1600,1900,1300,1300,1600,1300,1600,1600,1900,1900,1300,1300,1300
Kansas,Midwest,limes,720,880,720,720,720,880,720,720,1000,720,720,720,720
Kansas,Midwest,mangos,2400,2400,1900,1900,2400,2400,1900,2400,2400,2400,1900,2400,2400
Kansas,Midwest,olives,720,720,720,880,880,720,590,590,880,720,720,720,590
Kansas,Midwest,oranges,2900,2900,2400,2400,2900,2900,2400,2400,3600,2400,2900,2900,2900
Kansas,Midwest,passionfruit,1000,1300,1300,880,1000,1300,1300,1300,1000,1300,880,1000,1000
Kansas,Midwest,peaches,1900,1600,2400,1600,1600,1600,1900,1600,2400,1600,1600,1600,1900
Kansas,Midwest,pears,720,880,720,720,880,880,590,590,880,590,720,720,880
Kansas,Midwest,pineapples,3600,3600,3600,2400,2900,2900,3600,3600,3600,4400,2900,2400,2900
Kansas,Midwest,plums,880,720,1000,590,720,720,1000,720,720,720,720,880,1000
Kansas,Midwest,pomegranates,1600,1300,1000,2400,1600,1600,1000,1000,1300,1300,2900,1600,1300
Kansas,Midwest,raspberries,880,1000,720,720,880,880,880,1000,1000,1000,720,720,880
Kansas,Midwest,strawberries,2400,2900,1900,1900,2900,2900,2400,2900,3600,2900,1900,1900,1900
Kansas,Midwest,tomatoes,1600,1900,1900,1300,1600,1600,1900,1600,1900,1600,1300,1300,1600
Kansas,Midwest,watermelons,1900,1600,2900,1000,1600,1300,2900,2900,2400,2400,1000,1600,1900
Kentucky,South,acerolas,10,10,10,10,10,10,10,10,10,10,10,10,10
Kentucky,South,apples,60500,33100,135000,74000,40500,40500,33100,33100,40500,33100,60500,49500,165000
Kentucky,South,apricots,1000,880,1000,880,1000,1000,1000,1000,1000,880,880,1000,1000
Kentucky,South,avocados,4400,4400,3600,3600,4400,5400,3600,4400,3600,4400,2900,3600,3600
Kentucky,South,bananas,5400,5400,5400,5400,6600,6600,4400,4400,6600,5400,4400,5400,5400
Kentucky,South,blackberries,2900,3600,3600,1900,2400,2400,4400,2900,2400,2900,2400,2400,2900
Kentucky,South,blueberries,2400,2900,2900,1600,2400,2400,2900,3600,2400,3600,1600,1900,1900
Kentucky,South,cantaloupes,1300,1600,1900,720,1300,1000,2400,1900,1300,1600,720,1000,1300
Kentucky,South,cherries,1600,1300,1600,1600,1600,1600,1900,1600,1600,1300,1300,1300,1000
Kentucky,South,coconuts,1600,1000,1300,1600,1600,1600,2400,1300,1300,1300,1300,1300,1300
Kentucky,South,figs,2400,1900,2900,2900,2400,2400,2400,1900,2900,1900,2900,2900,2400
Kentucky,South,grapefruits,1000,1000,1000,1000,1300,1600,1000,1000,1300,1300,880,1000,1000
Kentucky,South,grapes,1600,1600,1600,1000,1600,1900,1300,1300,1600,1600,1300,1600,1600
Kentucky,South,guava,1300,1600,1300,1000,1600,1300,1300,1300,1600,1300,1300,1300,1300
Kentucky,South,kiwifruit,320,320,260,210,260,390,390,590,390,480,260,260,210
Kentucky,South,lemons,2400,2400,1900,1600,2400,2400,2900,2400,2900,2900,1900,1900,1900
Kentucky,South,limes,1300,1300,1000,880,1000,1000,1300,1300,1600,1300,1000,1300,1000
Kentucky,South,mangos,3600,3600,3600,3600,4400,4400,3600,4400,3600,4400,3600,3600,3600
Kentucky,South,olives,880,720,720,1000,880,1000,720,720,880,880,880,880,720
Kentucky,South,oranges,4400,3600,3600,4400,5400,4400,3600,3600,5400,3600,4400,4400,4400
Kentucky,South,passionfruit,1300,1300,1600,1000,1600,1300,1600,1600,1300,1300,1300,1600,1600
Kentucky,South,peaches,2900,1900,2900,2900,2900,2900,2900,2900,3600,2400,2400,2900,2900
Kentucky,South,pears,1000,880,1000,1000,1000,1000,720,720,1300,880,1000,1300,1000
Kentucky,South,pineapples,4400,5400,4400,3600,3600,3600,5400,5400,4400,5400,3600,3600,4400
Kentucky,South,plums,1000,880,1300,1000,880,880,1300,1000,1000,880,1000,1300,1300
Kentucky,South,pomegranates,2400,1900,1900,2900,2400,2400,1900,1600,1900,1900,4400,2400,1900
Kentucky,South,raspberries,1000,1000,1000,880,1300,1000,1000,1600,1300,1000,880,880,880
Kentucky,South,strawberries,3600,4400,3600,2400,4400,4400,3600,4400,4400,5400,2400,2900,2900
Kentucky,South,tomatoes,2400,2400,2900,1600,1900,1900,2900,2400,2900,2900,1900,1900,2400
Kentucky,South,watermelons,2900,2400,3600,1600,1900,1900,4400,4400,3600,3600,1600,2400,2400
Louisiana,South,acerolas,10,10,10,10,10,10,10,10,10,10,10,10,10
